FEATURE_ID,FEATURE_NAME,FEATURE_CLASS,STATE_ALPHA,STATE_NUMERIC,COUNTY_NAME,COUNTY_NUMERIC,PRIMARY_LAT_DMS,PRIM_LONG_DMS,PRIM_LAT_DEC,PRIM_LONG_DEC,ELEV_IN_M,ELEV_IN_FT,DATE_CREATED,DATE_EDITED
1527156,Three Lakes,Lake,WA,53,Jefferson,031,473602N,1234326W,47.6005852,-123.7237545,975,3199,09/10/1979,04/09/2019
1527166,Three Queens Lake,Lake,WA,53,Kittitas,037,472623N,1211510W,47.439707,-121.2527862,1641,5384,09/10/1979,04/22/2020
1527186,Thunder Lake,Lake,WA,53,Yakima,077,464027N,1210902W,46.6742198,-121.1504633,1056,3465,09/10/1979,03/19/2019
1527187,Thunder Lake,Lake,WA,53,Clallam,009,480317N,1242736W,48.0548017,-124.459918,94,308,09/10/1979,04/09/2019
1527188,Thunder Lake,Lake,WA,53,Whatcom,073,484148N,1210631W,48.6967737,-121.1086885,409,1342,09/10/1979,04/22/2019
1527189,Thunder Lakes,Lake,WA,53,Skagit,057,483524N,1213809W,48.5900864,-121.635816,1232,4042,09/10/1979,04/22/2019
1527192,Thunder Mountain Lakes,Lake,WA,53,Chelan,007,473934N,1210727W,47.6595014,-121.1242564,1960,6430,09/10/1979,06/25/2019
1527194,Thurlow Lake,Lake,WA,53,Okanogan,047,482029N,1200220W,48.341394,-120.0388595,570,1870,09/10/1979,05/04/2019
1527205,Tieton Pond,Lake,WA,53,Yakima,077,464131N,1210428W,46.6920501,-121.074446,997,3271,09/10/1979,03/19/2019
1527208,Tiffany Lake,Lake,WA,53,Okanogan,047,484122N,1195623W,48.6893612,-119.9396824,1994,6542,09/10/1979,05/04/2019
1527213,Tiger Lake,Lake,WA,53,Mason,045,473057N,1224957W,47.5159109,-122.8324488,152,499,09/10/1979,05/17/2019
1527216,Tiger Slough,Lake,WA,53,Pend Oreille,051,484009N,1172322W,48.6693033,-117.3895512,621,2037,09/10/1979,05/08/2019
1527225,Tim Ponds,Lake,WA,53,Yakima,077,464356N,1204747W,46.732184,-120.7963644,506,1660,09/10/1979,03/19/2019
1527248,Tinker Lake,Lake,WA,53,Pacific,049,462133N,1240251W,46.3593001,-124.0474424,5,16,09/10/1979,05/06/2019
1527255,Tipsoo Lake,Lake,WA,53,Pierce,053,465209N,1213102W,46.8691638,-121.5172818,1615,5298,09/10/1979,04/10/2019
1527263,Lake Titicaca,Lake,WA,53,King,033,474334N,1213739W,47.7262152,-121.6274138,1178,3865,09/10/1979,05/14/2019
1527265,Titicaed Lake,Lake,WA,53,King,033,474338N,1213604W,47.7273066,-121.6011871,1093,3586,09/10/1979,05/14/2019
1527271,Todd Lake,Lake,WA,53,Chelan,007,473634N,1210410W,47.6093675,-121.0694098,1622,5321,09/10/1979,05/04/2019
1527274,Lake Toke Tie,Lake,WA,53,Skamania,059,455930N,1214725W,45.9917877,-121.7902141,1425,4675,09/10/1979,02/10/2021
1527276,Toketie Lake,Lake,WA,53,Chelan,007,473035N,1204439W,47.5098208,-120.7442761,1885,6184,09/10/1979,09/30/2019
1527291,Tom Dick and Harry Lakes,Lake,WA,53,Snohomish,061,475053N,1212836W,47.8479968,-121.4766925,1016,3333,09/10/1979,05/21/2019
1527293,Lake Tom,Lake,WA,53,Pierce,053,465759N,1215228W,46.9664204,-121.8744367,1338,4390,09/10/1979,07/24/2019
1527295,Tombstone Lake,Lake,WA,53,Skamania,059,455854N,1214737W,45.9815446,-121.7935832,1388,4554,09/10/1979,02/10/2021
1527297,Tomtit Lake,Lake,WA,53,Snohomish,061,474909N,1214711W,47.8192894,-121.7864065,186,610,09/10/1979,05/21/2019
1527299,Tomyhoi Lake,Lake,WA,53,Whatcom,073,485828N,1214052W,48.9745282,-121.6812368,1136,3727,09/10/1979,04/17/2019
1527306,Tonseth Lake,Lake,WA,53,Okanogan,047,484701N,1200614W,48.78363,-120.1040206,938,3077,09/10/1979,05/04/2019
1527309,Top Lake,Lake,WA,53,King,033,473924N,1212020W,47.6565484,-121.3389231,1386,4547,09/10/1979,05/21/2019
1527310,Top Lake,Lake,WA,53,Chelan,007,475254N,1210859W,47.8816685,-121.1497483,1401,4596,09/10/1979,05/04/2019
1527340,Tradedollar Lake,Lake,WA,53,Skamania,059,462117N,1221355W,46.3548385,-122.2318106,1092,3583,09/10/1979,04/02/2019
1527351,Tranquil Lake,Lake,WA,53,Chelan,007,472852N,1204905W,47.4810598,-120.8179999,2378,7802,09/10/1979,08/27/2019
1527353,Trap Lake,Lake,WA,53,Chelan,007,474028N,1210726W,47.6743822,-121.1239597,1577,5174,09/10/1979,05/04/2019
1527359,Trapper Lake,Lake,WA,53,Chelan,007,482624N,1210013W,48.4399585,-121.0036927,1271,4170,09/10/1979,05/04/2019
1527365,Treen Lake,Lake,WA,53,Snohomish,061,474712N,1215923W,47.7866792,-121.9898272,9,30,09/10/1979,05/14/2019
1527368,Trestle Swamp,Lake,WA,53,Snohomish,061,474705N,1215454W,47.7847781,-121.9151066,271,889,09/10/1979,05/14/2019
1527378,Triplet Lakes,Lake,WA,53,Chelan,007,481734N,1203323W,48.2927947,-120.556316,1934,6345,09/10/1979,05/04/2019
1527409,Trout Lake,Lake,WA,53,Klickitat,039,460036N,1213258W,46.0098665,-121.5493216,595,1952,09/10/1979,03/14/2019
1527410,Trout Lake,Lake,WA,53,Pierce,053,465656N,1221825W,46.9490014,-122.3070158,202,663,09/10/1979,05/15/2019
1527411,Trout Lake,Lake,WA,53,Chelan,007,473326N,1205428W,47.557303,-120.9076988,1460,4790,09/10/1979,09/30/2019
1527412,Trout Lake,Lake,WA,53,King,033,473702N,1211850W,47.6171208,-121.3137741,620,2034,09/10/1979,05/21/2019
1527413,Trout Lake,Lake,WA,53,Pend Oreille,051,480715N,1172223W,48.1208498,-117.3731353,674,2211,09/10/1979,05/14/2019
1527415,Trout Lake,Lake,WA,53,Ferry,019,483738N,1181427W,48.6272303,-118.240948,929,3048,09/10/1979,06/26/2019
1527425,Tsuga Lakes,Lake,WA,53,King,033,471728N,1213908W,47.2911393,-121.6522274,1115,3658,09/10/1979,05/15/2019
1527429,Tuck Lake,Lake,WA,53,Kittitas,037,473518N,1210703W,47.5883489,-121.1173947,1607,5272,09/10/1979,03/19/2019
1527430,Tuckaway Lake,Lake,WA,53,Chelan,007,481628N,1202824W,48.2744879,-120.4733483,2244,7362,09/10/1979,05/04/2019
1527432,Tucks Pot,Lake,WA,53,Kittitas,037,473514N,1210709W,47.5871399,-121.1191888,1604,5262,09/10/1979,03/19/2019
1527433,Tuckway Lake,Lake,WA,53,Whatcom,073,483925N,1214728W,48.6568394,-121.7912483,1167,3829,09/10/1979,04/21/2019
1527434,Tucquala Lake,Lake,WA,53,Kittitas,037,473130N,1210440W,47.5249343,-121.0777701,1019,3343,09/10/1979,03/19/2019
1527437,Tule Lake,Lake,WA,53,Pierce,053,465257N,1222600W,46.8823746,-122.4334462,142,466,09/10/1979,05/15/2019
1527454,Tumwater Lake,Lake,WA,53,King,033,473754N,1212415W,47.6317933,-121.4041808,1129,3704,09/10/1979,05/21/2019
1527459,Tungsten Lake,Lake,WA,53,Okanogan,047,485754N,1200817W,48.9648961,-120.1379464,2154,7067,09/10/1979,05/04/2019
1527472,Tupso Lake,Lake,WA,53,Snohomish,061,481220N,1214832W,48.2056823,-121.8089109,1227,4026,09/10/1979,05/14/2019
1527474,Lake Tupso,Lake,WA,53,Skagit,057,482327N,1212741W,48.3909629,-121.4614366,1374,4508,09/10/1979,05/14/2019
1527479,Turner Lake,Lake,WA,53,Okanogan,047,484012N,1190010W,48.6699924,-119.0027088,1270,4167,09/10/1979,05/03/2019
1527483,Turquoise Lake,Lake,WA,53,Chelan,007,473700N,1210300W,47.616683,-121.0501234,1667,5469,09/10/1979,05/04/2019
1527484,Turtle Lake,Lake,WA,53,Stevens,065,483733N,1180028W,48.6257779,-118.0077649,730,2395,09/10/1979,05/03/2019
1527485,Turtle Lake,Lake,WA,53,Okanogan,047,483811N,1193346W,48.6365032,-119.5628938,675,2215,09/10/1979,05/08/2019
1527486,Turtle Lake,Lake,WA,53,Mason,045,471501N,1230830W,47.2501975,-123.1415834,81,266,09/10/1979,05/17/2019
1527490,Tuscohatchie Lake,Lake,WA,53,King,033,472558N,1212840W,47.4326643,-121.4777125,1227,4026,09/10/1979,05/14/2019
1527502,Twentyeight Mile Lake,Lake,WA,53,Pierce,053,470246N,1213001W,47.0460958,-121.5003987,1511,4957,09/10/1979,07/24/2019
1527511,Twentyseven Creek Reservoir,Reservoir,WA,53,Pierce,053,465040N,1221706W,46.844583,-122.2851021,353,1158,09/10/1979,05/15/2019
1527512,Twentyseven Lake,Lake,WA,53,Pierce,053,465536N,1221702W,46.9267166,-122.2839596,238,781,09/10/1979,05/15/2019
1527515,Lake Twentytwo,Lake,WA,53,Snohomish,061,480350N,1214549W,48.0640032,-121.7637465,738,2421,12/31/1992,05/14/2019
1527517,Twilight Lake,Lake,WA,53,King,033,472010N,1212601W,47.3361126,-121.4336712,1091,3579,09/10/1979,05/15/2019
1527533,Twin Lake,Lake,WA,53,Pierce,053,470153N,1214909W,47.0313088,-121.8190791,1457,4780,09/10/1979,05/18/2019
1527534,Twin Lakes,Lake,WA,53,Okanogan,047,482659N,1201138W,48.4495896,-120.1939735,550,1804,09/10/1979,""
1527536,Twin Lakes,Lake,WA,53,Kittitas,037,472142N,1212614W,47.3616771,-121.4372677,946,3104,09/10/1979,03/19/2019
1527537,Twin Lakes,Lake,WA,53,Kittitas,037,472321N,1212019W,47.3892644,-121.338505,1425,4675,09/10/1979,03/19/2019
1527538,Twin Lakes,Lake,WA,53,Mason,045,472902N,1225707W,47.4837615,-122.9520253,121,397,09/10/1979,05/17/2019
1527539,Twin Lakes,Lake,WA,53,Kitsap,035,473119N,1224546W,47.5219441,-122.7628105,84,276,09/10/1979,05/17/2019
1527540,Twin Lakes,Lake,WA,53,Chelan,007,475432N,1205016W,47.9089277,-120.8378965,862,2828,09/10/1979,05/04/2019
1527541,Twin Lakes,Lake,WA,53,Snohomish,061,481025N,1215647W,48.1736906,-121.9464535,222,728,09/10/1979,05/14/2019
1527542,Twin Lakes,Lake,WA,53,Snohomish,061,481227N,1211157W,48.2075392,-121.1992294,1685,5528,09/10/1979,05/14/2019
1527543,Twin Lakes,Lake,WA,53,Whatcom,073,485704N,1213818W,48.9511959,-121.6383268,1571,5154,09/10/1979,04/21/2019
1527544,Twin Lakes,Lake,WA,53,Pierce,053,465804N,1221500W,46.9677696,-122.2500567,185,607,09/10/1979,05/15/2019
1527545,Twin Lakes,Reservoir,WA,53,Ferry,019,481626N,1182252W,48.2737777,-118.3811132,786,2579,09/10/1979,""
1527546,Twin Lakes,Lake,WA,53,Snohomish,061,475709N,1212239W,47.9524122,-121.377464,1434,4705,09/10/1979,05/21/2019
1527560,Twin Sisters Lakes,Lake,WA,53,Yakima,077,464417N,1212242W,46.737991,-121.3783802,1572,5157,09/10/1979,03/19/2019
1527566,Twisp Lake,Lake,WA,53,Okanogan,047,482649N,1203910W,48.4468343,-120.6527714,1815,5955,09/10/1979,09/15/2019
1527572,Two Lakes,Lake,WA,53,Yakima,077,462140N,1212633W,46.3611968,-121.4425166,1297,4255,09/10/1979,03/14/2019
1527573,Two Lakes,Lake,WA,53,Yakima,077,464711N,1212650W,46.7864914,-121.4471214,1641,5384,09/10/1979,03/19/2019
1527574,Two Little Lakes,Lake,WA,53,Chelan,007,475615N,1203742W,47.9376347,-120.628404,1751,5745,09/10/1979,05/04/2019
1527578,Ty Lake,Lake,WA,53,Yakima,077,464328N,1210046W,46.7244296,-121.0128503,1317,4321,09/10/1979,03/19/2019
1527592,U Lake,Lake,WA,53,Mason,045,472542N,1230428W,47.4283967,-123.074459,145,476,09/10/1979,05/17/2019
1527597,Lake Umtux,Lake,WA,53,Skamania,059,455926N,1214815W,45.990515,-121.8042289,1471,4826,09/10/1979,10/10/2019
1527620,Upper Cathedral Lake,Lake,WA,53,Okanogan,047,485854N,1201204W,48.9817418,-120.201061,2253,7392,09/10/1979,05/06/2019
1527622,Upper Eagle Lake,Lake,WA,53,Okanogan,047,481249N,1202049W,48.2136075,-120.3468813,2169,7116,09/10/1979,05/04/2019
1527627,Upper Falls Lake,Lake,WA,53,Skagit,057,482724N,1212359W,48.4567777,-121.3997769,1377,4518,09/10/1979,04/22/2019
1527628,Upper Florence Lake,Lake,WA,53,Chelan,007,473925N,1205607W,47.6570413,-120.9352396,1984,6509,09/10/1979,05/04/2019
1527629,Upper Fox Lake,Lake,WA,53,Okanogan,047,485150N,1201808W,48.8639256,-120.3021629,2071,6795,09/10/1979,05/04/2019
1527630,Upper Garfield Mountain Lake,Lake,WA,53,King,033,473306N,1212817W,47.5515583,-121.471421,1207,3960,09/10/1979,05/14/2019
1527631,Upper Grace Lake,Lake,WA,53,Chelan,007,474125N,1205554W,47.6901389,-120.9317879,2107,6913,09/10/1979,05/04/2019
1527632,Upper Granite Lake,Lake,WA,53,Skagit,057,482739N,1211916W,48.4608605,-121.3210286,1383,4537,09/10/1979,04/22/2019
1527634,Upper Johnson Lake,Lake,WA,53,Lewis,041,464423N,1214556W,46.7396591,-121.7656059,1526,5007,09/10/1979,04/10/2019
1527635,Upper Jordan Lake,Lake,WA,53,Skagit,057,482708N,1212012W,48.452221,-121.3367782,1376,4514,09/10/1979,04/22/2019
1527636,Upper Lake Blethen,Lake,WA,53,King,033,473405N,1213639W,47.5680606,-121.6107803,1120,3674,09/10/1979,05/14/2019
1527638,Upper Lead King Lake,Lake,WA,53,Pend Oreille,051,485649N,1172125W,48.9468519,-117.3570288,790,2592,09/10/1979,05/08/2019
1527639,Upper Loch Katrine,Lake,WA,53,King,033,473715N,1213608W,47.6209111,-121.6022584,1249,4098,09/10/1979,05/14/2019
1527640,Upper Melakwa Lake,Lake,WA,53,King,033,472710N,1212813W,47.4526572,-121.4702633,1374,4508,09/10/1979,05/14/2019
1527646,Upper Palisades Lake,Lake,WA,53,Pierce,053,465703N,1213536W,46.9508762,-121.5932627,1773,5817,09/10/1979,05/18/2019
1527647,Upper Pawn Lake,Lake,WA,53,Chelan,007,475833N,1202748W,47.9759168,-120.4634145,1411,4629,09/10/1979,05/04/2019
1527649,Upper Snowy Lake,Lake,WA,53,Skagit,057,483534N,1204321W,48.5926982,-120.7225999,2100,6890,09/10/1979,04/22/2019
1527653,Upper Wildcat Lake,Lake,WA,53,King,033,472907N,1212931W,47.4852544,-121.4920088,1287,4222,09/10/1979,05/14/2019
1527658,Lake Valhalla,Lake,WA,53,Chelan,007,474723N,1210603W,47.7898414,-121.1008325,1474,4836,09/10/1979,05/04/2019
1527673,Van Lake,Lake,WA,53,Snohomish,061,480352N,1211226W,48.0644948,-121.2073135,1694,5558,09/10/1979,05/14/2019
1527685,Vanson Lake,Lake,WA,53,Lewis,041,462409N,1220937W,46.4026082,-122.1602498,1275,4183,09/10/1979,04/02/2019
1527689,Varden Lake,Lake,WA,53,Okanogan,047,483333N,1203222W,48.5592152,-120.5393915,1887,6191,09/10/1979,05/04/2019
1527696,Venus Lake,Lake,WA,53,Skamania,059,462030N,1220912W,46.3416193,-122.1532217,1495,4905,09/10/1979,04/02/2019
1527697,Venus Lake,Lake,WA,53,Kittitas,037,473306N,1211048W,47.55162,-121.1798685,1730,5676,09/10/1979,03/19/2019
1527706,Lake Vicente,Lake,WA,53,Kittitas,037,473209N,1211005W,47.5357228,-121.1679476,1679,5508,09/10/1979,03/19/2019
1527709,Lake Victoria,Lake,WA,53,Chelan,007,473429N,1205042W,47.574761,-120.845072,1727,5666,09/10/1979,05/04/2019
1527712,View Lake,Lake,WA,53,King,033,473526N,1211700W,47.5906308,-121.2834466,1606,5269,09/10/1979,05/21/2019
1527717,Vinegar Lake,Lake,WA,53,Okanogan,047,480929N,1200731W,48.1580497,-120.1253884,766,2513,09/10/1979,05/04/2019
1527722,Virgin Lake,Lake,WA,53,Snohomish,061,475540N,1212019W,47.9279054,-121.3387198,1397,4583,09/10/1979,10/16/2019
1527723,Virginia Lake,Lake,WA,53,Okanogan,047,481543N,1193840W,48.2618952,-119.6444626,494,1621,09/10/1979,05/08/2019
1527733,Vogler Lake,Lake,WA,53,Skagit,057,483413N,1214626W,48.570152,-121.7738409,324,1063,09/10/1979,05/14/2019
1527743,Waddell Lake,Lake,WA,53,Chelan,007,482622N,1204901W,48.4393325,-120.8169913,1510,4954,09/10/1979,05/04/2019
1527747,Wagner Lake,Lake,WA,53,Skagit,057,482329N,1220608W,48.3912515,-122.1021183,906,2972,09/10/1979,05/14/2019
1527748,Wagner Lake,Lake,WA,53,Snohomish,061,475258N,1215557W,47.8827328,-121.9325538,96,315,09/10/1979,05/21/2019
1527753,Wagonwheel Lake,Lake,WA,53,Mason,045,473157N,1231759W,47.5325325,-123.2996515,1230,4035,09/10/1979,05/16/2019
1527758,Waitts Lake,Reservoir,WA,53,Stevens,065,481102N,1174723W,48.1839266,-117.7896828,594,1949,09/10/1979,05/03/2019
1527766,Walker Lake,Lake,WA,53,King,033,471551N,1215431W,47.2642259,-121.908503,349,1145,09/10/1979,05/15/2019
1527767,Walker Lake,Lake,WA,53,Okanogan,047,484542N,1190130W,48.7617254,-119.0250881,1264,4147,09/10/1979,05/06/2019
1527768,Walker Lake,Lake,WA,53,Okanogan,047,485936N,1190501W,48.9934431,-119.0836561,1198,3930,09/10/1979,05/06/2019
1527775,Wallace Lake,Lake,WA,53,Snohomish,061,475416N,1214037W,47.9045377,-121.6769123,554,1818,09/10/1979,05/21/2019
1527779,Walsh Lake,Lake,WA,53,King,033,472431N,1215545W,47.4086658,-121.929213,222,728,09/10/1979,05/15/2019
1527784,Walupt Lake,Lake,WA,53,Lewis,041,462501N,1212747W,46.4170272,-121.4631665,1198,3930,09/10/1979,04/10/2019
1527789,Wannacut Lake,Lake,WA,53,Okanogan,047,485300N,1193105W,48.8833067,-119.5180463,566,1857,09/10/1979,05/08/2019
1527791,Wapato Lake,Reservoir,WA,53,Chelan,007,475505N,1200950W,47.918177,-120.1639652,376,1234,09/10/1979,05/04/2019
1527794,Lake Wapiki,Lake,WA,53,Skamania,059,460111N,1214500W,46.0198274,-121.7498661,1599,5246,09/10/1979,03/14/2019
1527796,Waptus Lake,Lake,WA,53,Kittitas,037,473012N,1211041W,47.5033969,-121.177952,904,2966,09/10/1979,03/19/2019
1527810,Warm Lake,Lake,WA,53,Yakima,077,462835N,1212303W,46.4762827,-121.3841609,1934,6345,09/10/1979,03/19/2019
1527821,Washburn Lake,Lake,WA,53,Okanogan,047,485027N,1193546W,48.8408899,-119.5960539,938,3077,09/10/1979,05/08/2019
1527841,Watch Lake,Lake,WA,53,Lewis,041,463425N,1215829W,46.573742,-121.9747798,1086,3563,09/10/1979,04/10/2019
1527842,Watch Lake,Lake,WA,53,Pend Oreille,051,485613N,1170910W,48.9370526,-117.1528554,1976,6483,09/10/1979,06/29/2020
1527854,Watson Lakes,Lake,WA,53,Whatcom,073,484002N,1213455W,48.667317,-121.5819846,1341,4400,09/10/1979,04/22/2019
1527876,Weeden Lake,Lake,WA,53,Snohomish,061,475836N,1212728W,47.9765984,-121.4578914,1307,4288,09/10/1979,05/14/2019
1527888,Wellin Lake,Lake,WA,53,Snohomish,061,475032N,1215658W,47.8420902,-121.9495174,16,52,09/10/1979,05/21/2019
1527900,Wenatchee Heights Reservoir Number One,Reservoir,WA,53,Chelan,007,471721N,1202054W,47.2891956,-120.3482952,1214,3983,09/10/1979,05/04/2019
1527901,Wenatchee Heights Reservoir Number Two,Reservoir,WA,53,Chelan,007,471737N,1202102W,47.2937348,-120.3504551,1202,3944,09/10/1979,05/04/2019
1527903,Lake Wenatchee,Lake,WA,53,Chelan,007,474922N,1204639W,47.8226865,-120.7773961,571,1873,09/10/1979,10/07/2020
1528009,Lake West,Lake,WA,53,Pierce,053,464908N,1215636W,46.8188455,-121.9434429,1397,4583,09/10/1979,07/24/2019
1528010,Lake West,Lake,WA,53,Mason,045,472118N,1231702W,47.3551287,-123.2837672,214,702,09/10/1979,05/16/2019
1528015,Whale Lake,Lake,WA,53,Skagit,057,482648N,1211730W,48.4466753,-121.2916782,1390,4560,09/10/1979,04/22/2019
1528021,Wheeler Lake,Lake,WA,53,Mason,045,472204N,1230216W,47.367691,-123.0377046,107,351,09/10/1979,05/17/2019
1528024,Wheelhouse Pond,Lake,WA,53,Klickitat,039,454133N,1205016W,45.6925353,-120.8377106,268,879,09/10/1979,03/14/2019
1528040,Whistler Lake,Lake,WA,53,Whatcom,073,485616N,1215142W,48.9377351,-121.8617147,1683,5522,09/10/1979,06/26/2019
1528052,White Chuck Lakes,Lake,WA,53,Snohomish,061,481256N,1212420W,48.2156112,-121.4055146,1335,4380,09/10/1979,05/14/2019
1528066,White Lakes,Lake,WA,53,Okanogan,047,485421N,1203241W,48.9057879,-120.54486,2009,6591,09/10/1979,05/06/2019
1528073,White Mud Lake,Lake,WA,53,Stevens,065,483107N,1174854W,48.5186923,-117.8151258,662,2172,09/10/1979,05/03/2019
1528082,White River Glacier,Lake,WA,53,Chelan,007,480326N,1210537W,48.0572248,-121.093709,2217,7274,09/10/1979,05/04/2019
1528086,White Rock Lakes,Lake,WA,53,Chelan,007,482027N,1210325W,48.3407393,-121.0569598,1889,6197,09/10/1979,05/04/2019
1528104,Lake Whitman,Lake,WA,53,Pierce,053,465746N,1221526W,46.962802,-122.2572223,185,607,09/10/1979,05/15/2019
1528124,Wildcat Lake,Lake,WA,53,Jefferson,031,474301N,1230924W,47.7169735,-123.1567122,1272,4173,12/31/1992,05/17/2019
1528138,Wildcat Lake,Lake,WA,53,Yakima,077,464909N,1212557W,46.8192408,-121.4324914,1582,5190,09/10/1979,03/19/2019
1528139,Wildcat Lake,Lake,WA,53,Kitsap,035,473559N,1224602W,47.5996264,-122.7673247,116,381,09/10/1979,05/17/2019
1528152,Wiley Lake,Lake,WA,53,Whatcom,073,485124N,1211843W,48.8567303,-121.311828,2044,6706,09/10/1979,04/22/2019
1528162,Willame Lake,Lake,WA,53,Lewis,041,463546N,1214817W,46.5962287,-121.8047385,1231,4039,09/10/1979,04/10/2019
1528166,Lake William Symington,Reservoir,WA,53,Kitsap,035,473546N,1224948W,47.5960099,-122.8300163,122,400,09/10/1979,05/17/2019
1528175,Williams Lake,Lake,WA,53,King,033,473302N,1211452W,47.5506536,-121.2476455,1403,4603,09/10/1979,05/14/2019
1528176,Williams Lake,Lake,WA,53,Okanogan,047,482218N,1203100W,48.3717938,-120.5167847,1980,6496,09/10/1979,09/25/2019
1528177,Williams Lake,Lake,WA,53,Stevens,065,484519N,1175802W,48.7551393,-117.9673162,596,1955,09/10/1979,06/26/2019
1528178,Williams Lake,Lake,WA,53,Whatcom,073,484809N,1221031W,48.802436,-122.1753474,93,305,09/10/1979,04/21/2019
1528189,Willow Lake,Lake,WA,53,Whatcom,073,485638N,1210025W,48.9437856,-121.0069777,871,2858,09/10/1979,04/22/2019
1528227,Windy Lake,Lake,WA,53,King,033,472737N,1213010W,47.4603172,-121.5027078,1277,4190,09/10/1979,05/14/2019
1528246,Wing Lake,Lake,WA,53,Skagit,057,483103N,1204822W,48.5175053,-120.8061189,2106,6909,09/10/1979,04/22/2019
1528250,Winslow Lake,Lake,WA,53,Stevens,065,482845N,1174129W,48.4792574,-117.6914142,707,2320,09/10/1979,05/03/2019
1528256,Winter Lake,Lake,WA,53,King,033,474556N,1214112W,47.7655641,-121.6867704,545,1788,09/10/1979,05/14/2019
1528257,Winters Lake,Lake,WA,53,Snohomish,061,475410N,1214702W,47.9029068,-121.7838851,204,669,09/10/1979,05/21/2019
1528265,Lake Wiseman,Lake,WA,53,Whatcom,073,484225N,1215621W,48.7070097,-121.9392082,1274,4180,09/10/1979,04/21/2019
1528272,Wobbly Lake,Lake,WA,53,Lewis,041,462519N,1213550W,46.4220081,-121.5971356,1020,3346,09/10/1979,04/10/2019
1528273,Woelfel Lake,Lake,WA,53,Mason,045,471559N,1231001W,47.2664846,-123.1668123,103,338,09/10/1979,05/17/2019
1528288,Lake Wolverine,Lake,WA,53,Chelan,007,473902N,1210645W,47.650607,-121.1125964,1538,5046,09/10/1979,05/04/2019
1528291,Wood Lake,Lake,WA,53,Skamania,059,460257N,1214710W,46.049157,-121.7861683,1480,4856,09/10/1979,04/01/2019
1528292,Wood Lake,Lake,WA,53,Mason,045,472342N,1230355W,47.3950775,-123.0653113,124,407,09/10/1979,05/17/2019
1528305,Woods Lake,Lake,WA,53,Snohomish,061,475538N,1215034W,47.927152,-121.8428823,186,610,09/10/1979,05/21/2019
1528306,Woods Lake,Lake,WA,53,Skagit,057,482144N,1210717W,48.3622772,-121.121354,1568,5144,09/10/1979,05/14/2019
1528314,Lake Wooten,Lake,WA,53,Mason,045,472802N,1225854W,47.4673027,-122.9815838,125,410,09/10/1979,05/17/2019
1528329,Wye Lake,Lake,WA,53,Kitsap,035,472535N,1224531W,47.4265074,-122.7585737,89,292,09/10/1979,05/17/2019
1528339,Yahoo Lake,Lake,WA,53,Jefferson,031,474036N,1240106W,47.6767581,-124.0183855,705,2313,09/10/1979,04/09/2019
1528347,Yale Lake,Reservoir,WA,53,Clark,011,460043N,1221844W,46.0120594,-122.3121969,148,486,09/10/1979,04/01/2019
1528348,Yang Yang Lakes,Lake,WA,53,Chelan,007,482333N,1210325W,48.3925907,-121.056917,1778,5833,09/10/1979,05/04/2019
1528366,Yocum Lake,Lake,WA,53,Pend Oreille,051,483648N,1171952W,48.6134566,-117.3312369,900,2953,09/10/1979,01/15/2021
1528373,Lake Yvonne,Lake,WA,53,Kittitas,037,472243N,1212016W,47.3785582,-121.337712,1476,4842,09/10/1979,03/19/2019
1528376,Zig Zag Lake,Lake,WA,53,Skamania,059,455052N,1220619W,45.847664,-122.1053226,1041,3415,09/10/1979,04/01/2019
1528434,Castle Lake,Lake,WA,53,Cowlitz,015,461501N,1221630W,46.2501802,-122.2750872,791,2595,09/10/1979,04/02/2019
1528452,Coldwater Lake,Lake,WA,53,Skamania,059,461810N,1221427W,46.3027256,-122.240742,760,2493,12/31/1992,04/02/2019
1528464,Timentwa Flats,Lake,WA,53,Okanogan,047,481332N,1192956W,48.2254498,-119.4989386,754,2474,12/31/1992,05/08/2019
1528476,Ell Lake,Lake,WA,53,Okanogan,047,483616N,1190701W,48.6044588,-119.1169883,793,2602,12/31/1992,05/03/2019
1528498,Malo Lake,Lake,WA,53,Ferry,019,484654N,1183759W,48.7815379,-118.6329716,706,2316,12/01/1988,05/06/2019
1528500,Cathrene Cecile Lake,Lake,WA,53,Okanogan,047,483430N,1190357W,48.5750255,-119.0657561,792,2598,12/01/1988,05/03/2019
1528514,Bowers Lake,Lake,WA,53,Snohomish,061,480641N,1215231W,48.1113769,-121.8752071,292,958,06/01/1989,05/14/2019
1528515,Six Lake,Lake,WA,53,Snohomish,061,480221N,1214605W,48.0392269,-121.7681019,1041,3415,06/01/1989,05/14/2019
1528516,Beaver Lake,Lake,WA,53,Snohomish,061,475958N,1214813W,47.9995047,-121.80369,521,1709,06/01/1989,05/14/2019
1528517,Bathtub Lakes,Lake,WA,53,Snohomish,061,480320N,1214648W,48.0555876,-121.7800029,1419,4655,06/01/1989,05/14/2019
1528519,Granite Falls Reservoir,Reservoir,WA,53,Snohomish,061,480503N,1215631W,48.0841251,-121.9419003,207,679,06/01/1989,05/14/2019
1528520,Chitwood Lake,Lake,WA,53,Snohomish,061,480502N,1215308W,48.0838548,-121.8854236,225,738,06/01/1989,05/14/2019
1528521,Smelling Lake,Lake,WA,53,Snohomish,061,480333N,1215237W,48.0591926,-121.8769842,269,883,06/01/1989,05/14/2019
